0	0	0	0	0	0
256	0	0	198	11	4
512	0	0	395	21	8
768	0	0	593	32	11
1024	0	0	791	43	14
1280	0	0	988	54	18
1536	0	0	1186	65	22
1792	0	0	1384	75	26
2048	0	0	1581	86	29
2303	0	0	1778	97	33
2559	0	0	1976	107	37
2815	0	0	2175	119	41
3071	0	0	2372	129	44
3327	0	0	2570	140	47
3583	0	0	2768	151	51
3839	0	0	2965	161	55
4095	0	0	3163	172	59
0	256	0	48	233	17
256	256	0	246	243	21
512	256	0	443	254	25
768	256	0	641	265	29
1024	256	0	839	276	33
1280	256	0	1037	287	36
1536	256	0	1235	298	40
1792	256	0	1433	308	43
2048	256	0	1631	319	47
2303	256	0	1827	329	51
2559	256	0	2025	340	54
2815	256	0	2223	351	58
3071	256	0	2420	362	62
3327	256	0	2618	373	66
3583	256	0	2816	384	70
3839	256	0	3014	394	72
4095	256	0	3211	405	76
0	512	0	97	466	36
256	512	0	295	476	40
512	512	0	492	487	43
768	512	0	690	498	46
1024	512	0	888	508	50
1280	512	0	1086	520	54
1536	512	0	1283	530	58
1792	512	0	1481	541	61
2048	512	0	1679	552	65
2303	512	0	1875	562	69
2559	512	0	2073	573	72
2815	512	0	2271	583	76
3071	512	0	2469	595	79
3327	512	0	2666	606	83
3583	512	0	2864	616	87
3839	512	0	3062	627	91
4095	512	0	3259	638	95
0	768	0	145	698	53
256	768	0	343	709	57
512	768	0	541	720	61
768	768	0	738	730	65
1024	768	0	936	741	69
1280	768	0	1134	753	71
1536	768	0	1331	763	75
1792	768	0	1529	774	79
2048	768	0	1727	784	83
2303	768	0	1924	795	87
2559	768	0	2121	806	90
2815	768	0	2319	816	94
3071	768	0	2517	828	98
3327	768	0	2715	839	101
3583	768	0	2913	849	105
3839	768	0	3111	860	108
4095	768	0	3308	870	112
0	1024	0	193	931	71
256	1024	0	391	942	75
512	1024	0	589	953	78
768	1024	0	786	963	82
1024	1024	0	984	974	86
1280	1024	0	1182	985	90
1536	1024	0	1379	996	94
1792	1024	0	1578	1007	97
2048	1024	0	1776	1017	100
2303	1024	0	1973	1028	104
2559	1024	0	2170	1038	108
2815	1024	0	2368	1049	112
3071	1024	0	2566	1060	115
3327	1024	0	2763	1071	119
3583	1024	0	2961	1082	123
3839	1024	0	3159	1093	127
4095	1024	0	3356	1103	130
0	1280	0	242	1164	89
256	1280	0	440	1175	93
512	1280	0	638	1185	97
768	1280	0	835	1196	100
1024	1280	0	1033	1207	103
1280	1280	0	1231	1217	107
1536	1280	0	1428	1229	111
1792	1280	0	1626	1239	115
2048	1280	0	1824	1250	119
2303	1280	0	2021	1261	122
2559	1280	0	2218	1271	126
2815	1280	0	2416	1282	129
3071	1280	0	2614	1293	133
3327	1280	0	2811	1304	137
3583	1280	0	3009	1315	140
3839	1280	0	3207	1325	144
4095	1280	0	3404	1336	148
0	1536	0	290	1397	107
256	1536	0	488	1408	111
512	1536	0	686	1418	114
768	1536	0	883	1429	118
1024	1536	0	1081	1439	122
1280	1536	0	1279	1450	126
1536	1536	0	1476	1462	129
1792	1536	0	1674	1472	132
2048	1536	0	1872	1483	136
2303	1536	0	2069	1493	140
2559	1536	0	2266	1504	144
2815	1536	0	2464	1515	147
3071	1536	0	2662	1525	151
3327	1536	0	2859	1537	155
3583	1536	0	3057	1548	158
3839	1536	0	3256	1558	162
4095	1536	0	3453	1569	165
0	1792	0	338	1630	125
256	1792	0	536	1640	128
512	1792	0	734	1651	132
768	1792	0	931	1662	136
1024	1792	0	1129	1672	139
1280	1792	0	1327	1683	143
1536	1792	0	1524	1694	147
1792	1792	0	1722	1705	151
2048	1792	0	1920	1716	155
2303	1792	0	2118	1726	157
2559	1792	0	2315	1737	161
2815	1792	0	2513	1748	165
3071	1792	0	2711	1758	169
3327	1792	0	2908	1769	173
3583	1792	0	3106	1780	176
3839	1792	0	3304	1791	180
4095	1792	0	3502	1802	184
0	2048	0	386	1863	143
256	2048	0	584	1873	146
512	2048	0	782	1884	150
768	2048	0	980	1894	154
1024	2048	0	1178	1905	157
1280	2048	0	1376	1916	161
1536	2048	0	1574	1926	164
1792	2048	0	1771	1938	168
2048	2048	0	1969	1948	172
2303	2048	0	2166	1959	176
2559	2048	0	2363	1970	180
2815	2048	0	2561	1980	183
3071	2048	0	2759	1991	186
3327	2048	0	2957	2002	190
3583	2048	0	3154	2013	194
3839	2048	0	3352	2024	198
4095	2048	0	3550	2034	201
0	2303	0	435	2094	160
256	2303	0	633	2105	164
512	2303	0	831	2116	168
768	2303	0	1028	2126	171
1024	2303	0	1226	2137	175
1280	2303	0	1424	2147	179
1536	2303	0	1621	2158	183
1792	2303	0	1819	2170	186
2048	2303	0	2017	2180	189
2303	2303	0	2214	2191	193
2559	2303	0	2411	2202	197
2815	2303	0	2609	2212	201
3071	2303	0	2807	2223	205
3327	2303	0	3004	2233	208
3583	2303	0	3202	2245	212
3839	2303	0	3400	2256	215
4095	2303	0	3597	2266	219
0	2559	0	483	2327	178
256	2559	0	681	2338	182
512	2559	0	879	2348	185
768	2559	0	1076	2359	189
1024	2559	0	1274	2370	193
1280	2559	0	1472	2380	196
1536	2559	0	1669	2391	200
1792	2559	0	1867	2403	204
2048	2559	0	2065	2413	208
2303	2559	0	2262	2424	212
2559	2559	0	2460	2434	214
2815	2559	0	2658	2445	218
3071	2559	0	2856	2456	222
3327	2559	0	3053	2466	226
3583	2559	0	3251	2478	230
3839	2559	0	3449	2488	233
4095	2559	0	3647	2499	237
0	2815	0	531	2560	196
256	2815	0	729	2571	200
512	2815	0	927	2581	204
768	2815	0	1124	2592	207
1024	2815	0	1322	2602	211
1280	2815	0	1521	2613	214
1536	2815	0	1719	2624	218
1792	2815	0	1916	2635	222
2048	2815	0	2114	2646	225
2303	2815	0	2311	2657	229
2559	2815	0	2508	2667	233
2815	2815	0	2706	2678	237
3071	2815	0	2904	2688	240
3327	2815	0	3102	2699	243
3583	2815	0	3299	2710	247
3839	2815	0	3497	2721	251
4095	2815	0	3695	2732	255
0	3071	0	580	2792	213
256	3071	0	778	2803	217
512	3071	0	976	2814	221
768	3071	0	1174	2825	225
1024	3071	0	1371	2835	229
1280	3071	0	1569	2846	232
1536	3071	0	1767	2857	236
1792	3071	0	1964	2867	240
2048	3071	0	2162	2879	243
2303	3071	0	2359	2889	247
2559	3071	0	2557	2900	250
2815	3071	0	2754	2911	254
3071	3071	0	2952	2921	258
3327	3071	0	3150	2932	262
3583	3071	0	3347	2943	266
3839	3071	0	3545	2954	269
4095	3071	0	3743	2965	272
0	3327	0	629	3025	232
256	3327	0	826	3036	236
512	3327	0	1024	3047	239
768	3327	0	1222	3057	242
1024	3327	0	1419	3068	246
1280	3327	0	1617	3079	250
1536	3327	0	1815	3089	254
1792	3327	0	2012	3100	257
2048	3327	0	2210	3112	261
2303	3327	0	2407	3122	265
2559	3327	0	2605	3133	269
2815	3327	0	2802	3143	272
3071	3327	0	3000	3154	275
3327	3327	0	3199	3165	279
3583	3327	0	3396	3175	283
3839	3327	0	3594	3187	287
4095	3327	0	3792	3198	291
0	3583	0	677	3257	249
256	3583	0	874	3269	253
512	3583	0	1072	3280	257
768	3583	0	1270	3290	261
1024	3583	0	1467	3301	264
1280	3583	0	1665	3312	268
1536	3583	0	1863	3322	271
1792	3583	0	2061	3333	275
2048	3583	0	2259	3344	279
2303	3583	0	2456	3355	282
2559	3583	0	2654	3366	286
2815	3583	0	2851	3376	290
3071	3583	0	3049	3387	294
3327	3583	0	3247	3398	298
3583	3583	0	3444	3408	300
3839	3583	0	3642	3419	304
4095	3583	0	3840	3430	308
0	3839	0	725	3490	268
256	3839	0	923	3501	271
512	3839	0	1121	3512	274
768	3839	0	1319	3523	278
1024	3839	0	1516	3534	282
1280	3839	0	1714	3544	286
1536	3839	0	1912	3555	290
1792	3839	0	2109	3566	293
2048	3839	0	2307	3576	297
2303	3839	0	2504	3588	300
2559	3839	0	2702	3598	304
2815	3839	0	2899	3609	307
3071	3839	0	3097	3620	311
3327	3839	0	3295	3630	315
3583	3839	0	3492	3641	319
3839	3839	0	3690	3652	323
