0	0	0	0	0	0
62	0	0	35	0	2
123	0	0	72	0	4
185	0	0	117	0	14
254	0	0	172	0	22
308	0	0	224	0	26
386	0	0	314	0	29
451	0	0	408	0	31
482	0	0	465	0	32
513	0	0	529	0	31
544	0	0	598	0	30
575	0	0	675	0	31
606	0	0	755	0	32
637	0	0	827	0	32
668	0	0	881	0	33
800	0	0	1023	0	31
924	0	0	1023	0	31
0	62	0	0	31	0
62	62	0	31	30	0
123	62	0	69	25	0
185	62	0	117	17	3
254	62	0	178	0	6
308	62	0	231	0	17
386	62	0	321	0	24
451	62	0	418	0	28
482	62	0	475	0	29
513	62	0	539	0	28
544	62	0	610	0	28
575	62	0	687	0	28
606	62	0	768	0	30
637	62	0	834	0	30
668	62	0	888	0	31
800	62	0	1023	0	31
924	62	0	1023	0	30
0	123	0	0	61	21
62	123	0	8	60	0
123	123	0	60	58	0
185	123	0	109	53	0
254	123	0	174	46	0
308	123	0	232	38	3
386	123	0	335	25	6
451	123	0	448	0	8
482	123	0	510	0	10
513	123	0	578	0	12
544	123	0	649	0	14
575	123	0	726	0	17
606	123	0	805	0	20
637	123	0	859	0	22
668	123	0	913	0	24
800	123	0	1023	0	27
924	123	0	1023	0	27
0	185	0	0	99	37
62	185	0	0	97	25
123	185	0	44	95	0
185	185	0	96	92	0
254	185	0	161	84	0
308	185	0	222	78	0
386	185	0	327	68	0
451	185	0	441	58	2
482	185	0	510	53	4
513	185	0	587	48	4
544	185	0	670	41	5
575	185	0	758	33	5
606	185	0	834	24	6
637	185	0	895	11	6
668	185	0	955	0	6
800	185	0	1023	0	17
924	185	0	1023	0	20
0	254	0	0	147	50
62	254	0	0	146	44
123	254	0	0	143	0
185	254	0	74	140	0
254	254	0	140	135	0
308	254	0	205	129	0
386	254	0	312	119	0
451	254	0	428	109	0
482	254	0	495	105	0
513	254	0	572	100	0
544	254	0	655	95	0
575	254	0	744	88	0
606	254	0	825	82	0
637	254	0	886	76	3
668	254	0	947	70	4
800	254	0	1023	40	6
924	254	0	1023	42	16
0	308	0	0	191	52
62	308	0	0	190	48
123	308	0	0	189	27
185	308	0	54	187	0
254	308	0	123	184	0
308	308	0	186	179	0
386	308	0	296	168	0
451	308	0	412	158	0
482	308	0	479	154	0
513	308	0	556	149	0
544	308	0	637	143	0
575	308	0	727	136	0
606	308	0	815	129	0
637	308	0	877	123	0
668	308	0	940	116	0
800	308	0	1023	80	4
924	308	0	1023	70	14
0	386	0	0	266	60
62	386	0	0	267	55
123	386	0	0	267	41
185	386	0	10	268	0
254	386	0	96	265	0
308	386	0	157	262	0
386	386	0	266	254	0
451	386	0	381	245	0
482	386	0	446	241	0
513	386	0	524	235	0
544	386	0	603	228	0
575	386	0	695	220	0
606	386	0	791	214	0
637	386	0	856	205	0
668	386	0	921	197	0
800	386	0	1023	150	0
924	386	0	1023	118	10
0	451	0	0	344	66
62	451	0	0	344	63
123	451	0	0	346	49
185	451	0	0	350	17
254	451	0	71	350	0
308	451	0	133	347	0
386	451	0	240	340	0
451	451	0	352	332	0
482	451	0	415	327	0
513	451	0	487	321	0
544	451	0	567	315	0
575	451	0	657	308	0
606	451	0	751	301	0
637	451	0	830	292	0
668	451	0	897	282	0
800	451	0	1023	227	0
924	451	0	1023	168	6
0	482	0	0	389	70
62	482	0	0	389	66
123	482	0	0	391	54
185	482	0	0	395	26
254	482	0	59	397	0
308	482	0	121	395	0
386	482	0	228	390	0
451	482	0	336	380	0
482	482	0	397	374	0
513	482	0	469	369	0
544	482	0	549	365	0
575	482	0	636	355	0
606	482	0	733	347	0
637	482	0	816	339	0
668	482	0	884	329	0
800	482	0	1023	269	0
924	482	0	1023	196	3
0	513	0	0	437	72
62	513	0	0	437	69
123	513	0	0	438	58
185	513	0	0	443	35
254	513	0	45	449	0
308	513	0	109	447	0
386	513	0	214	440	0
451	513	0	321	431	0
482	513	0	382	429	0
513	513	0	451	422	0
544	513	0	528	416	0
575	513	0	615	407	0
606	513	0	712	400	0
637	513	0	799	391	0
668	513	0	871	380	0
800	513	0	1023	318	0
924	513	0	1023	227	0
0	544	0	0	489	76
62	544	0	0	489	72
123	544	0	0	493	63
185	544	0	0	498	42
254	544	0	24	506	0
308	544	0	98	502	0
386	544	0	202	497	0
451	544	0	305	489	0
482	544	0	365	485	0
513	544	0	431	480	0
544	544	0	508	473	0
575	544	0	593	467	0
606	544	0	687	457	0
637	544	0	786	449	0
668	544	0	857	438	0
800	544	0	1023	370	0
924	544	0	1023	266	0
0	575	0	0	547	80
62	575	0	0	547	77
123	575	0	0	551	67
185	575	0	0	558	48
254	575	0	0	568	0
308	575	0	84	566	0
386	575	0	187	561	0
451	575	0	290	554	0
482	575	0	347	548	0
513	575	0	410	545	0
544	575	0	488	539	0
