0	0	0	0	0	0
62	0	0	37	0	2
123	0	0	74	0	4
185	0	0	119	0	15
254	0	0	174	0	23
308	0	0	227	0	27
386	0	0	319	0	30
451	0	0	415	0	32
482	0	0	474	0	33
513	0	0	539	0	34
544	0	0	608	0	35
575	0	0	682	0	35
606	0	0	763	0	36
637	0	0	834	0	35
668	0	0	886	0	35
800	0	0	1023	0	34
924	0	0	1023	0	34
0	62	0	0	33	0
62	62	0	33	32	0
123	62	0	71	27	0
185	62	0	119	17	4
254	62	0	180	0	6
308	62	0	234	0	18
386	62	0	326	0	25
451	62	0	425	0	29
482	62	0	484	0	30
513	62	0	549	0	31
544	62	0	619	0	33
575	62	0	695	0	33
606	62	0	776	0	34
637	62	0	841	0	33
668	62	0	893	0	34
800	62	0	1023	0	33
924	62	0	1023	0	33
0	123	0	0	63	22
62	123	0	8	62	0
123	123	0	62	60	0
185	123	0	111	55	0
254	123	0	176	47	0
308	123	0	235	39	3
386	123	0	340	26	7
451	123	0	456	0	9
482	123	0	519	0	14
513	123	0	588	0	19
544	123	0	656	0	22
575	123	0	734	0	24
606	123	0	813	0	26
637	123	0	865	0	27
668	123	0	917	0	28
800	123	0	1023	0	30
924	123	0	1023	0	30
0	185	0	0	101	38
62	185	0	0	100	26
123	185	0	45	97	0
185	185	0	97	93	0
254	185	0	163	86	0
308	185	0	225	78	0
386	185	0	332	68	0
451	185	0	449	59	2
482	185	0	519	54	5
513	185	0	597	49	6
544	185	0	678	43	8
575	185	0	766	37	9
606	185	0	841	29	9
637	185	0	899	19	10
668	185	0	958	0	11
800	185	0	1023	0	22
924	185	0	1023	0	25
0	254	0	0	149	51
62	254	0	0	149	45
123	254	0	0	145	0
185	254	0	75	143	0
254	254	0	142	137	0
308	254	0	207	131	0
386	254	0	317	120	0
451	254	0	435	111	0
482	254	0	504	107	0
513	254	0	583	101	0
544	254	0	662	97	0
575	254	0	752	90	0
606	254	0	832	84	0
637	254	0	891	79	4
668	254	0	950	72	6
800	254	0	1023	42	10
924	254	0	1023	43	21
0	308	0	0	193	53
62	308	0	0	192	49
123	308	0	0	191	28
185	308	0	55	189	0
254	308	0	124	185	0
308	308	0	188	180	0
386	308	0	300	169	0
451	308	0	418	159	0
482	308	0	487	154	0
513	308	0	567	149	0
544	308	0	646	143	0
575	308	0	735	137	0
606	308	0	823	131	0
637	308	0	882	125	0
668	308	0	943	118	0
800	308	0	1023	81	6
924	308	0	1023	71	19
0	386	0	0	269	61
62	386	0	0	269	56
123	386	0	0	269	42
185	386	0	11	270	0
254	386	0	97	267	0
308	386	0	159	264	0
386	386	0	269	256	0
451	386	0	386	248	0
482	386	0	454	243	0
513	386	0	533	238	0
544	386	0	612	231	0
575	386	0	703	223	0
606	386	0	799	216	0
637	386	0	862	208	0
668	386	0	924	200	0
800	386	0	1023	152	0
924	386	0	1023	119	16
0	451	0	0	350	68
62	451	0	0	350	64
123	451	0	0	351	50
185	451	0	0	356	24
254	451	0	72	356	0
308	451	0	134	353	0
386	451	0	242	345	0
451	451	0	357	337	0
482	451	0	422	331	0
513	451	0	495	325	0
544	451	0	577	319	0
575	451	0	666	312	0
606	451	0	759	303	0
637	451	0	837	295	0
668	451	0	902	286	0
800	451	0	1023	230	0
924	451	0	1023	170	11
0	482	0	0	396	71
62	482	0	0	396	68
123	482	0	0	397	55
185	482	0	0	402	31
254	482	0	60	404	0
308	482	0	123	402	0
386	482	0	229	396	0
451	482	0	340	387	0
482	482	0	403	380	0
513	482	0	478	375	0
544	482	0	558	370	0
575	482	0	645	360	0
606	482	0	741	352	0
637	482	0	823	344	0
668	482	0	889	334	0
800	482	0	1023	272	0
924	482	0	1023	198	6
0	513	0	0	445	74
62	513	0	0	445	71
123	513	0	0	447	60
185	513	0	0	452	38
254	513	0	46	458	0
308	513	0	111	456	0
386	513	0	216	449	0
451	513	0	324	439	0
482	513	0	388	437	0
513	513	0	460	429	0
544	513	0	539	423	0
575	513	0	625	415	0
606	513	0	719	407	0
637	513	0	807	398	0
668	513	0	876	386	0
800	513	0	1023	322	0
924	513	0	1023	229	0
0	544	0	0	500	78
62	544	0	0	500	75
123	544	0	0	503	64
185	544	0	0	509	44
254	544	0	29	517	0
308	544	0	99	513	0
386	544	0	204	508	0
451	544	0	309	500	0
482	544	0	370	496	0
513	544	0	439	491	0
544	544	0	519	483	0
575	544	0	603	475	0
606	544	0	694	467	0
637	544	0	794	457	0
668	544	0	863	446	0
800	544	0	1023	376	0
924	544	0	1023	269	0
0	575	0	0	557	82
62	575	0	0	557	79
123	575	0	0	561	69
185	575	0	0	568	49
254	575	0	0	578	0
308	575	0	86	576	0
386	575	0	188	571	0
451	575	0	293	564	0
482	575	0	352	559	0
513	575	0	418	555	0
544	575	0	497	550	0
575	575	0	582	542	0
606	575	0	674	536	0
637	575	0	777	525	0
668	575	0	849	512	0
800	575	0	1023	439	0
924	575	0	1023	315	0
0	606	0	0	617	88
62	606	0	0	619	84
123	606	0	0	624	74
185	606	0	0	630	56
254	606	0	0	641	18
308	606	0	70	644	0
386	606	0	173	639	0
451	606	0	277	633	0
482	606	0	334	627	0
513	606	0	399	624	0
544	606	0	476	619	0
575	606	0	562	614	0
606	606	0	652	606	0
637	606	0	758	601	0
668	606	0	833	585	0
800	606	0	1023	507	0
924	606	0	1023	367	0
0	637	0	0	683	94
62	637	0	0	686	90
123	637	0	0	688	79
185	637	0	0	699	62
254	637	0	0	713	30
308	637	0	56	720	0
386	637	0	157	714	0
451	637	0	259	709	0
482	637	0	316	706	0
513	637	0	379	699	0
544	637	0	453	696	0
575	637	0	539	690	0
606	637	0	631	684	0
637	637	0	732	676	0
668	637	0	818	661	0
800	637	0	1023	579	0
924	637	0	1023	423	0
0	668	0	0	764	100
62	668	0	0	767	95
123	668	0	0	769	79
185	668	0	0	777	66
254	668	0	0	786	38
308	668	0	36	794	0
386	668	0	140	788	0
451	668	0	242	786	0
482	668	0	295	784	0
513	668	0	359	780	0
544	668	0	430	776	0
575	668	0	511	771	0
606	668	0	602	765	0
637	668	0	699	757	0
668	668	0	791	741	0
800	668	0	1023	655	0
924	668	0	1023	492	0
0	800	0	0	1011	119
62	800	0	0	1013	116
123	800	0	0	1017	103
185	800	0	0	1023	85
254	800	0	0	1023	60
308	800	0	0	1023	39
386	800	0	64	1023	0
451	800	0	153	1023	0
482	800	0	199	1023	0
513	800	0	250	1023	0
544	800	0	309	1023	0
575	800	0	374	1023	0
606	800	0	450	1023	0
637	800	0	535	1023	0
668	800	0	629	1023	0
800	800	0	1023	1023	0
924	800	0	1023	884	0
0	924	0	0	1023	136
62	924	0	0	1023	133
123	924	0	0	1023	125
185	924	0	0	1023	114
254	924	0	0	1023	88
308	924	0	0	1023	67
386	924	0	0	1023	26
451	924	0	82	1023	0
482	924	0	126	1023	0
513	924	0	174	1023	0
544	924	0	227	1023	0
575	924	0	285	1023	0
606	924	0	350	1023	0
637	924	0	427	1023	0
668	924	0	514	1023	0
800	924	0	1002	1023	0
924	924	0	1023	1023	0
0	0	62	0	0	36
62	0	62	36	0	33
123	0	62	73	0	31
185	0	62	118	0	31
254	0	62	174	0	34
308	0	62	227	0	35
386	0	62	319	0	37
451	0	62	415	0	38
482	0	62	472	0	39
513	0	62	539	0	39
544	0	62	608	0	40
575	0	62	682	0	40
606	0	62	763	0	40
637	0	62	834	0	39
668	0	62	886	0	40
800	0	62	1023	0	40
924	0	62	1023	0	37
0	62	62	0	33	32
62	62	62	32	32	32
123	62	62	71	26	31
185	62	62	118	17	28
254	62	62	180	0	27
308	62	62	234	0	30
386	62	62	326	0	33
451	62	62	424	0	36
482	62	62	484	0	37
513	62	62	549	0	37
544	62	62	619	0	38
575	62	62	692	0	38
606	62	62	776	0	39
637	62	62	841	0	38
668	62	62	893	0	39
800	62	62	1023	0	39
924	62	62	1023	0	37
0	123	62	0	63	33
62	123	62	3	62	28
123	123	62	62	60	27
185	123	62	111	55	27
254	123	62	176	47	27
308	123	62	235	39	24
386	123	62	340	25	24
451	123	62	456	0	24
482	123	62	519	0	26
513	123	62	588	0	28
544	123	62	656	0	30
575	123	62	731	0	31
606	123	62	813	0	32
637	123	62	865	0	33
668	123	62	916	0	34
800	123	62	1023	0	34
924	123	62	1023	0	34
0	185	62	0	100	44
62	185	62	0	100	37
123	185	62	45	97	24
185	185	62	97	93	24
254	185	62	163	86	25
308	185	62	225	78	23
386	185	62	332	68	23
451	185	62	449	59	22
482	185	62	519	54	23
513	185	62	597	49	22
544	185	62	675	43	22
575	185	62	766	37	22
606	185	62	841	29	22
637	185	62	899	19	22
668	185	62	958	0	22
800	185	62	1023	0	28
924	185	62	1023	0	29
0	254	62	0	149	53
62	254	62	0	148	50
123	254	62	0	145	20
185	254	62	74	143	20
254	254	62	142	137	20
308	254	62	207	131	21
386	254	62	317	120	20
451	254	62	433	111	20
482	254	62	504	107	20
513	254	62	583	101	20
544	254	62	662	97	20
575	254	62	752	90	20
606	254	62	832	84	19
637	254	62	891	79	20
668	254	62	950	72	20
800	254	62	1023	42	19
924	254	62	1023	43	26
0	308	62	0	192	58
62	308	62	0	192	52
123	308	62	0	191	35
185	308	62	54	189	15
254	308	62	124	185	15
308	308	62	187	179	16
386	308	62	300	169	17
451	308	62	418	159	17
482	308	62	487	154	17
513	308	62	567	149	17
544	308	62	646	143	18
575	308	62	735	137	17
606	308	62	823	131	17
637	308	62	882	125	17
668	308	62	941	118	17
800	308	62	1023	81	17
924	308	62	1023	71	25
0	386	62	0	267	66
62	386	62	0	268	62
123	386	62	0	269	47
185	386	62	0	272	10
254	386	62	92	268	0
308	386	62	155	264	3
386	386	62	267	256	7
451	386	62	386	247	9
482	386	62	456	242	10
513	386	62	535	237	10
544	386	62	614	230	11
575	386	62	706	222	12
606	386	62	802	214	12
637	386	62	864	207	13
668	386	62	926	199	13
800	386	62	1023	152	14
924	386	62	1023	119	22
0	451	62	0	348	74
62	451	62	0	350	70
123	451	62	0	351	57
185	451	62	0	354	32
254	451	62	62	357	0
308	451	62	126	354	0
386	451	62	237	346	0
451	451	62	354	337	0
482	451	62	420	331	0
513	451	62	495	325	0
544	451	62	580	317	0
575	451	62	669	311	0
606	451	62	765	302	0
637	451	62	841	293	0
668	451	62	905	283	1
800	451	62	1023	227	9
924	451	62	1023	170	17
0	482	62	0	394	77
62	482	62	0	396	74
123	482	62	0	397	62
185	482	62	0	402	39
254	482	62	46	407	0
308	482	62	113	404	0
386	482	62	223	397	0
451	482	62	335	387	0
482	482	62	400	380	0
513	482	62	476	375	0
544	482	62	558	368	0
575	482	62	648	358	0
606	482	62	744	351	0
637	482	62	829	341	0
668	482	62	894	330	0
800	482	62	1023	267	2
924	482	62	1023	198	14
0	513	62	0	443	81
62	513	62	0	445	77
123	513	62	0	447	67
185	513	62	0	452	44
254	513	62	28	461	0
308	513	62	100	458	0
386	513	62	208	450	0
451	513	62	318	442	0
482	513	62	381	437	0
513	513	62	455	430	0
544	513	62	537	422	0
575	513	62	625	414	0
606	513	62	722	405	0
637	513	62	811	394	0
668	513	62	882	383	0
800	513	62	1023	315	0
924	513	62	1023	229	10
0	544	62	0	498	87
62	544	62	0	500	83
123	544	62	0	502	72
185	544	62	0	507	52
254	544	62	0	519	0
308	544	62	87	517	0
386	544	62	194	510	0
451	544	62	301	502	0
482	544	62	362	498	0
513	544	62	433	491	0
544	544	62	515	483	0
575	544	62	601	475	0
606	544	62	694	465	0
637	544	62	796	455	0
668	544	62	866	443	0
800	544	62	1023	369	0
924	544	62	1023	263	0
0	575	62	0	555	91
62	575	62	0	557	87
123	575	62	0	559	75
185	575	62	0	568	58
254	575	62	0	578	20
308	575	62	71	580	0
386	575	62	177	573	0
451	575	62	284	566	0
482	575	62	342	561	0
513	575	62	410	558	0
544	575	62	489	551	0
575	575	62	578	544	0
606	575	62	671	536	0
637	575	62	777	525	0
668	575	62	851	509	0
800	575	62	1023	431	0
924	575	62	1023	304	0
0	606	62	0	617	95
62	606	62	0	619	93
123	606	62	0	622	82
185	606	62	0	630	63
254	606	62	0	641	30
308	606	62	56	648	0
386	606	62	160	641	0
451	606	62	265	635	0
482	606	62	323	632	0
513	606	62	389	626	0
544	606	62	465	622	0
575	606	62	555	614	0
606	606	62	647	609	0
637	606	62	753	601	0
668	606	62	833	585	0
800	606	62	1023	501	0
924	606	62	1023	354	0
0	637	62	0	683	101
62	637	62	0	686	98
123	637	62	0	688	87
185	637	62	0	699	69
254	637	62	0	713	39
308	637	62	38	724	0
386	637	62	145	717	0
451	637	62	248	712	0
482	637	62	304	709	0
513	637	62	369	704	0
544	637	62	444	698	0
575	637	62	530	693	0
606	637	62	624	684	0
637	637	62	729	678	0
668	637	62	814	661	0
800	637	62	1023	575	0
924	637	62	1023	416	0
0	668	62	0	764	107
62	668	62	0	764	104
123	668	62	0	769	88
185	668	62	0	775	67
254	668	62	0	786	42
