0	0	0	0	0	0
256	0	0	24	0	1
512	0	0	52	0	3
768	0	0	82	0	5
1024	0	0	113	0	7
1280	0	0	146	0	9
1536	0	0	179	0	11
1792	0	0	213	0	13
2048	0	0	248	0	15
2304	0	0	288	0	17
2560	0	0	338	0	20
2816	0	0	400	0	24
3072	0	0	477	0	29
3328	0	0	572	0	35
3584	0	0	690	0	42
3840	0	0	834	0	51
4095	0	0	1010	0	61
0	256	0	0	24	0
256	256	0	24	24	0
512	256	0	53	23	0
768	256	0	83	20	3
1024	256	0	115	6	5
1280	256	0	147	0	8
1536	256	0	180	0	10
1792	256	0	214	0	12
2048	256	0	249	0	14
2304	256	0	288	0	17
2560	256	0	338	0	20
2816	256	0	400	0	24
3072	256	0	477	0	29
3328	256	0	573	0	34
3584	256	0	690	0	42
3840	256	0	834	0	50
4095	256	0	1010	0	61
0	512	0	0	52	0
256	512	0	13	52	0
512	512	0	54	52	0
768	512	0	85	52	0
1024	512	0	117	51	0
1280	512	0	149	48	0
1536	512	0	182	43	6
1792	512	0	216	34	9
2048	512	0	251	13	12
2304	512	0	290	0	15
2560	512	0	340	0	18
2816	512	0	402	0	22
3072	512	0	479	0	27
3328	512	0	574	0	33
3584	512	0	691	0	41
3840	512	0	835	0	49
4095	512	0	1011	0	60
0	768	0	0	82	0
256	768	0	0	82	0
512	768	0	48	83	0
768	768	0	85	83	0
1024	768	0	118	83	0
1280	768	0	151	82	0
1536	768	0	185	80	0
1792	768	0	219	78	0
2048	768	0	253	74	3
2304	768	0	293	67	10
2560	768	0	342	54	14
2816	768	0	404	0	19
3072	768	0	481	0	25
3328	768	0	576	0	31
3584	768	0	693	0	39
3840	768	0	836	0	48
4095	768	0	1012	0	59
0	1024	0	0	114	0
256	1024	0	0	114	0
512	1024	0	29	114	0
768	1024	0	80	114	0
1024	1024	0	117	115	0
1280	1024	0	152	115	0
1536	1024	0	187	114	0
1792	1024	0	221	113	0
2048	1024	0	256	111	0
2304	1024	0	295	108	0
2560	1024	0	345	103	0
2816	1024	0	406	92	13
3072	1024	0	483	71	21
3328	1024	0	578	0	28
3584	1024	0	695	0	36
3840	1024	0	838	0	46
4095	1024	0	1013	0	57
0	1280	0	0	146	0
256	1280	0	0	147	0
512	1280	0	0	147	0
768	1280	0	69	147	0
1024	1280	0	113	147	0
1280	1280	0	151	148	0
1536	1280	0	187	147	0
1792	1280	0	222	147	0
2048	1280	0	258	146	0
2304	1280	0	298	145	0
2560	1280	0	347	142	0
2816	1280	0	409	136	0
3072	1280	0	486	126	12
3328	1280	0	581	105	23
3584	1280	0	697	47	33
3840	1280	0	841	0	43
4095	1280	0	1015	0	55
0	1536	0	0	180	0
256	1536	0	0	180	0
512	1536	0	0	180	0
768	1536	0	47	180	0
1024	1536	0	105	181	0
1280	1536	0	147	181	0
1536	1536	0	185	181	0
1792	1536	0	222	181	0
2048	1536	0	259	181	0
2304	1536	0	299	180	0
2560	1536	0	350	179	0
2816	1536	0	412	175	0
3072	1536	0	489	169	0
3328	1536	0	583	157	13
3584	1536	0	700	132	27
3840	1536	0	843	70	39
4095	1536	0	1018	0	52
0	1792	0	0	214	0
256	1792	0	0	214	0
512	1792	0	0	214	0
768	1792	0	0	215	0
1024	1792	0	90	215	0
1280	1792	0	140	215	0
1536	1792	0	182	216	0
1792	1792	0	221	216	0
2048	1792	0	258	216	0
2304	1792	0	300	215	0
2560	1792	0	351	215	0
2816	1792	0	414	213	0
3072	1792	0	491	209	0
3328	1792	0	586	201	0
3584	1792	0	703	185	17
3840	1792	0	846	154	33
4095	1792	0	1020	68	48
0	2048	0	0	249	0
256	2048	0	0	249	0
512	2048	0	0	249	0
768	2048	0	0	249	0
1024	2048	0	64	250	0
1280	2048	0	129	250	0
1536	2048	0	175	250	0
1792	2048	0	217	251	0
2048	2048	0	257	251	0
2304	2048	0	300	251	0
2560	2048	0	352	251	0
2816	2048	0	416	249	0
3072	2048	0	494	247	0
3328	2048	0	589	241	0
3584	2048	0	706	231	0
3840	2048	0	849	210	24
4095	2048	0	1023	167	42
0	2304	0	0	289	0
256	2304	0	0	289	0
512	2304	0	0	289	0
768	2304	0	0	289	0
1024	2304	0	0	289	0
1280	2304	0	109	290	0
1536	2304	0	164	290	0
1792	2304	0	210	290	0
2048	2304	0	252	291	0
2304	2304	0	297	291	0
2560	2304	0	352	291	0
2816	2304	0	417	290	0
3072	2304	0	496	289	0
3328	2304	0	592	285	0
3584	2304	0	709	278	0
3840	2304	0	852	263	0
4095	2304	0	1023	235	33
0	2560	0	0	339	0
256	2560	0	0	339	0
512	2560	0	0	339	0
768	2560	0	0	339	0
1024	2560	0	0	339	0
1280	2560	0	59	340	0
1536	2560	0	143	340	0
1792	2560	0	197	340	0
2048	2560	0	244	341	0
2304	2560	0	292	341	0
2560	2560	0	349	341	0
2816	2560	0	417	341	0
3072	2560	0	497	341	0
3328	2560	0	595	339	0
3584	2560	0	713	334	0
3840	2560	0	856	324	0
4095	2560	0	1023	305	3
0	2816	0	0	401	0
256	2816	0	0	401	0
512	2816	0	0	401	0
768	2816	0	0	402	0
1024	2816	0	0	402	0
1280	2816	0	0	402	0
1536	2816	0	93	402	0
1792	2816	0	171	403	0
2048	2816	0	227	403	0
2304	2816	0	281	404	0
2560	2816	0	342	404	0
2816	2816	0	413	404	0
3072	2816	0	497	404	0
3328	2816	0	597	403	0
3584	2816	0	716	401	0
3840	2816	0	861	394	0
4095	2816	0	1023	382	0
0	3072	0	0	479	0
256	3072	0	0	479	0
512	3072	0	0	479	0
768	3072	0	0	479	0
1024	3072	0	0	479	0
1280	3072	0	0	480	0
1536	3072	0	0	480	0
1792	3072	0	110	480	0
2048	3072	0	192	481	0
2304	3072	0	258	481	0
2560	3072	0	328	482	0
2816	3072	0	405	482	0
3072	3072	0	493	482	0
3328	3072	0	597	482	0
3584	3072	0	719	481	0
3840	3072	0	866	478	0
4095	3072	0	1023	470	0
0	3328	0	0	574	0
256	3328	0	0	575	0
512	3328	0	0	575	0
768	3328	0	0	575	0
1024	3328	0	0	575	0
1280	3328	0	0	575	0
1536	3328	0	0	576	0
1792	3328	0	0	576	0
2048	3328	0	102	576	0
2304	3328	0	211	577	0
2560	3328	0	298	577	0
2816	3328	0	386	578	0
3072	3328	0	483	578	0
3328	3328	0	592	579	0
3584	3328	0	719	579	0
3840	3328	0	869	577	0
4095	3328	0	1023	573	0
0	3584	0	0	692	0
256	3584	0	0	692	0
512	3584	0	0	692	0
768	3584	0	0	693	0
1024	3584	0	0	693	0
1280	3584	0	0	693	0
1536	3584	0	0	693	0
1792	3584	0	0	694	0
2048	3584	0	0	694	0
2304	3584	0	51	694	0
2560	3584	0	234	695	0
2816	3584	0	348	695	0
3072	3584	0	459	696	0
3328	3584	0	579	697	0
3584	3584	0	713	698	0
3840	3584	0	869	697	0
4095	3584	0	1023	696	0
0	3840	0	0	837	0
256	3840	0	0	837	0
512	3840	0	0	837	0
768	3840	0	0	837	0
1024	3840	0	0	837	0
1280	3840	0	0	837	0
1536	3840	0	0	838	0
1792	3840	0	0	838	0
2048	3840	0	0	838	0
2304	3840	0	0	839	0
2560	3840	0	0	839	0
2816	3840	0	265	840	0
3072	3840	0	411	841	0
3328	3840	0	550	842	0
3584	3840	0	697	843	0
3840	3840	0	862	843	0
4095	3840	0	1023	843	0
0	4095	0	0	1013	0
256	4095	0	0	1013	0
512	4095	0	0	1013	0
768	4095	0	0	1013	0
1024	4095	0	0	1013	0
1280	4095	0	0	1014	0
1536	4095	0	0	1014	0
1792	4095	0	0	1014	0
2048	4095	0	0	1014	0
2304	4095	0	0	1015	0
2560	4095	0	0	1015	0
2816	4095	0	0	1016	0
3072	4095	0	304	1017	0
3328	4095	0	489	1018	0
3584	4095	0	661	1019	0
3840	4095	0	842	1020	0
4095	4095	0	1023	1021	0
0	0	256	0	0	18
256	0	256	24	0	21
512	0	256	52	0	25
768	0	256	82	0	27
1024	0	256	113	0	29
1280	0	256	146	0	31
1536	0	256	179	0	32
